"","hr_rfs_E6","lower_ci_E6","upper_ci_E6","pval_E6","hr_rfs_random6","lower_ci_random6","upper_ci_random6","pval_random6"
"254",2.1168265714493,0.713142830418494,6.28339028657731,0.176714358989626,77761630.1298786,0,Inf,0.99750705791207
"255",9.95890826147016,3.73030860897357,26.5875733503102,4.48374826479098e-06,2.92366165598257,1.09061358280344,7.83760409135055,0.0329765058943258
"256",5.53467735303653,1.7783527703556,17.225296303888,0.00313905878607198,2.35619544542488,0.802030637222881,6.92200112986227,0.119058577720498
"257",6.72212261403504,0.858848274874189,52.6134053709784,0.0695209890635145,1.95356758907331,0.24510778064611,15.5704005601842,0.527181485554413
"258",17.3122889809384,2.30216984111204,130.188200890837,0.00560545742543831,370167556.335595,0,Inf,0.997420716610936
"259",6.80947489630836,1.59975018912325,28.9851182257814,0.00943906372912261,1.58809555504641,0.712819084139698,3.53813127071652,0.25776593346265
"260",1.61179119083778,0.213490173323088,12.1685733934496,0.643498485537409,1.70520959989024,0.607298509769692,4.78799096783647,0.310983845555066
"261",7.38333239718821,1.72292906310506,31.6400706533587,0.00708768861021884,329417869.984775,0,Inf,0.997287158862447
"262",303185593.163654,0,Inf,0.99775286317224,4.35156106184083,1.64562714793574,11.5069101155038,0.0030370629644058
"263",3.31230411903154,0.441743680163324,24.8364811306342,0.243968925085619,2.87521547960063,0.664059774478225,12.4489757878056,0.157815200896484
"264",1.20834450806759,0.27735046957541,5.26444556741633,0.801014261186959,4.28870150493506,0.568667843128416,32.3439435176199,0.157831803298494
"265",4.68283205051749,1.66241277649037,13.1910174918466,0.00347926704971712,3.42646982590601,1.21633882693438,9.65248761928878,0.0197750889320994
"266",2.73160845517878,1.02095025141162,7.30856840682226,0.0453648407626381,8.45891701481333,1.12388107082487,63.6662356195588,0.0381379654781384
"267",403447636.958047,0,Inf,0.997583791319275,2.23757103356496,0.750466962200737,6.67147840268253,0.148471739076317
"268",5.48563480365933,1.58690946569724,18.9627636923174,0.00715223917697262,90071501.9678599,0,Inf,0.997056458172723
"269",10.0199870144526,3.72396560573163,26.9605443227698,5.03130299096449e-06,0.607796751362433,0.220331853302755,1.67663860412918,0.336174330134064
"270",13.1148103917978,4.97031496664766,34.6051010382578,2.00290578913812e-07,3.77135860033042,0.504433134060319,28.1962954689362,0.195920678771969
"271",25782924.5595587,0,Inf,0.997305153134423,4.82533568785323,1.45643667187064,15.9868705245964,0.0100194507287239
"272",6.75379214807949,1.98736561495755,22.95184541594,0.00221062213545567,2.42921462287485,0.325366686631987,18.1367175142412,0.386866575377931
"273",17.1830930455099,2.21630746983103,133.220995114527,0.00649735833230196,7.02798405804715,1.53035585580121,32.2752121560025,0.0121746303431503
"274",3.525714031637,0.465345190684784,26.7127708241479,0.222624868769287,5.94509330017347,1.68292624513542,21.0015943657255,0.00563383190084615
"275",3.78549995584643,1.20015210289076,11.9401614855293,0.0231313942264742,2.84529884418442,0.641438966234402,12.6211938140327,0.168898174840624
"276",11.9204445031944,3.52595524352848,40.3002838491901,6.67495324636151e-05,2.94442331979376,1.14782052402518,7.55312220393366,0.0246530134891777
"277",2.72882689626067,0.88861776941395,8.37986419590356,0.0794862785773819,7.97663481116779,1.81424895136277,35.0705468854981,0.00598938963952263
"278",27987572.6702371,0,Inf,0.996910499684971,2.13855818085714,0.895345107085179,5.10800925444261,0.087059662649461
"279",291319491.527282,0,Inf,0.997540937589033,1.10281526168521,0.25643321280593,4.74276123633897,0.895386158379811
"280",8.71927614543854,1.91022788978279,39.7993228488872,0.00518271966720068,1.79183517478921,0.390480595421156,8.22236323971226,0.45308986717585
"281",3.17567152245588,1.23023944641825,8.19750142779003,0.0169300947312973,3.31243333400318,1.08932011340002,10.0725346546375,0.0347946776658345
"282",12.7114240642067,4.33140209438485,37.3043874060002,3.68122301996059e-06,1.28280246652895,0.508985616937748,3.23306221899393,0.597462290049037
"283",9.3300543942634,3.74451642516305,23.2473048896089,1.63133905329465e-06,3.05944335787304,1.12816900786999,8.29680091789237,0.0280284752685498
"284",1.90687337747935,0.445102038671899,8.16928650470603,0.38455943549491,4.42761033953262,1.49599419121884,13.1041506937699,0.00719833297315965
"285",15.4058428819058,4.45242791293743,53.305746784205,1.57401414249778e-05,7.14902613775965,2.06217477571475,24.7838230397598,0.00192872124864874
"286",6.39608568743811,2.17621093383036,18.7986888058892,0.000741928920904689,3.27555877059105,0.907860913835025,11.8182037535605,0.069937774446242
"287",26977199.9597685,0,Inf,0.997744994324769,8.84003861810442,1.11304820762136,70.2092526042334,0.0392776742219277
"288",6.86772397018813,2.20253621989347,21.4142369622316,0.000897508130368278,3.41941633296613,0.449425591619949,26.0163379126017,0.235035014036508
"289",13.689353510087,3.99421118555887,46.9174990550509,3.1341287026482e-05,1.08507871278831e-07,0,Inf,0.997701490875491
"290",4.58852007573973,1.51747360399661,13.8747167858569,0.00696151494366646,9.18451759306481,1.22640025275775,68.782897938606,0.0308790942133842
"291",3.70443693989495,1.26830308191124,10.819853107176,0.016639406629384,2.51611504603987,1.12641577317984,5.62033582594149,0.0244315179631262
"292",5.28123687006505,1.4700822494162,18.9727227090938,0.0107566630600662,2.06088420305784,0.573400435844556,7.40711627147201,0.26791325200354
"293",1.19550044479654,0.273748700119616,5.22092456652474,0.81233222463295,1.79929856386999,0.691427382365124,4.68230707159786,0.22867917234329
"294",6.00586830678452,1.75686591041793,20.5311366704464,0.0042563168712617,6.44112181825433,1.48967357566498,27.8504304267276,0.0126494735922413
"295",9.31354579976639,3.37990293260074,25.6640906836933,1.59732795246092e-05,14.3911119129581,1.91093118115859,108.378629295126,0.00963634165472322
"296",1.33617548184841,0.484157325547702,3.68757183684689,0.575793840267471,1.59041617291347,0.52999076382018,4.77258053486182,0.407911313481173
"297",26431341.6994757,0,Inf,0.997382999877451,19.6081828554156,4.50921792644425,85.2655252336842,7.2376983504987e-05
"298",4.57454614082182,1.03922910052393,20.1365342675237,0.0443410670706639,4.12336165110551,1.17483655451573,14.4718950397452,0.0270015819813652
"299",6.55129602047792,2.7092161637704,15.8420284515796,3.01666350758654e-05,10.2586191642478,1.37184294959195,76.7137865076877,0.023332375722943
"300",3.17761212460937,1.21202169804803,8.33088948054816,0.018723826143264,1.54640586228433,0.561454822196299,4.2592404524246,0.399050638626148
