"","hr_rfs_mammaprint","lower_ci_mammaprint","upper_ci_mammaprint","pval_mammaprint","hr_rfs_random70","lower_ci_random70","upper_ci_random70","pval_random70"
"489",14.2792945515278,3.54908793278704,57.4508878761915,0.000181592947040777,3.65564647670876,2.79772865971698,4.77664305159066,2.11932819686308e-21
"490",4.08290552999329,3.09069681685332,5.39364374918593,4.01400832068751e-23,3.46670122725798,2.11425972435606,5.68426729253063,8.32957658631103e-07
"491",3.68064595313552,2.73042171930196,4.96156126233725,1.20610813402663e-17,2.63202253567781,1.99661516914607,3.46964339216088,6.65487915428229e-12
"492",9.88666491542916,1.38657811659181,70.4945087336562,0.0222499600237726,5.49918392713621,3.51184962544996,8.61113859924984,9.341832555961e-14
"493",3.93075154000557,2.84184357795503,5.43689589008784,1.33076583849128e-16,3.3072820837653,2.34912909497233,4.65624252196485,7.22034846631935e-12
"494",2.79699779689255,2.143689118777,3.64940821283125,3.50648539765452e-14,4.88346301667431,3.26683123373288,7.3001050035803,1.06513248540954e-14
"495",3300111.49358533,0,Inf,0.99291088068834,3.74903463701378,2.18054703826762,6.44574983381029,1.75779780528813e-06
"496",4.00516570780267,3.08632657861733,5.19755506695113,1.70093256631708e-25,4.69919886184764,2.99586152570274,7.37099153406639,1.61434783880374e-11
"497",5.08277559425565,2.696937646729,9.57923805650256,4.9491061777103e-07,3.57032761244184,2.40340855480652,5.30381704545063,2.92758606002428e-10
"498",4.1710653219985,3.10082059016989,5.61070381676781,3.70860258692771e-21,5.80613138848899,3.7342407674292,9.02758118716731,5.68706024098161e-15
"499",3.26254977728133,2.43661472850902,4.36845059036137,2.02213705793296e-15,3.31213178935321,2.07100816927789,5.29704187206036,5.76766009786882e-07
"500",5.59354170877102,3.45647951399447,9.05190055982811,2.38492762927399e-12,4.0368980963825,2.99376498321042,5.44349550882272,5.73957963934336e-20
"501",4.60661398345317,3.3038448418696,6.42308988715636,2.12649874290302e-19,4.01595023987015,3.06164341959948,5.26771217897835,9.86333737144117e-24
"502",4.14315531243687,3.15067118424406,5.44827909329816,2.5967143807327e-24,3.34565245471191,2.54380185739275,4.40026030926496,5.69422949947316e-18
"503",5.1206501607981,2.27630495814537,11.519132344484,7.86369224090557e-05,3.78541684414646,2.27663408471311,6.2941079465361,2.87845237867976e-07
"504",4.1546328330522,3.17848596928174,5.43056478596818,1.95098781298047e-25,5.13462381388456,3.20561391235029,8.22443451737473,1.00073027314318e-11
"505",7.39938294664925,3.05180758640289,17.940471815819,9.46383874743827e-06,3.66982136391651,2.09817804566426,6.41870639667013,5.16536402125894e-06
"506",6.88790161175593,4.42930815479787,10.7111961857607,1.06750681831036e-17,4.53656967902599,3.32342088557174,6.19255434724075,1.65836637908029e-21
"507",4.03892772172298,3.13366821385997,5.20570016607105,4.21069020283677e-27,3.90458141225458,3.01374885659375,5.05873472886367,6.39402725702342e-25
"508",3.46759173935602,2.60589252054424,4.61423192862108,1.45272919303816e-17,3.376092668681,2.41610075238517,4.7175192078681,1.01941823511623e-12
"509",6.46938227175078,2.40431402484376,17.4074212210125,0.000218109358059019,3.00139518114112,2.29412417388858,3.92671553523967,1.09100899986149e-15
